"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","rt","stimulus","response","task","correct_response","correct"
"","","","","","image-keyboard-response","81","2.0.0","115585","pzxd42gxq7x","1620","stimuli/47_150_R.jpg","j","response","j","true"
"","","","","","html-keyboard-response","82","2.0.0","116086","pzxd42gxq7x","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","83","2.0.0","117088","pzxd42gxq7x","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","84","2.0.0","118954","pzxd42gxq7x","1865","stimuli/1_0_R.jpg","j","response","j","true"
"","","","","","html-keyboard-response","85","2.0.0","119456","pzxd42gxq7x","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","86","2.0.0","120458","pzxd42gxq7x","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","87","2.0.0","122304","pzxd42gxq7x","1844","stimuli/22_0_R.jpg","f","response","j","false"
"","","","","","html-keyboard-response","88","2.0.0","122805","pzxd42gxq7x","null","<p style=""border: 5px solid red;"">Incorrect.</p>","null","","",""
"","","","","","html-keyboard-response","89","2.0.0","123808","pzxd42gxq7x","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","90","2.0.0","125099","pzxd42gxq7x","1290","stimuli/44_0_R.jpg","j","response","j","true"
"","","","","","html-keyboard-response","91","2.0.0","125601","pzxd42gxq7x","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","92","2.0.0","126603","pzxd42gxq7x","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","93","2.0.0","127520","pzxd42gxq7x","916","stimuli/44_0.jpg","f","response","f","true"
"","","","","","html-keyboard-response","94","2.0.0","128022","pzxd42gxq7x","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","95","2.0.0","129025","pzxd42gxq7x","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","96","2.0.0","131199","pzxd42gxq7x","2173","stimuli/5_100.jpg","f","response","f","true"
"","","","","","html-keyboard-response","97","2.0.0","131701","pzxd42gxq7x","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","98","2.0.0","132703","pzxd42gxq7x","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","99","2.0.0","133791","pzxd42gxq7x","1087","stimuli/29_50_R.jpg","j","response","j","true"
"","","","","","html-keyboard-response","100","2.0.0","134292","pzxd42gxq7x","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","101","2.0.0","135294","pzxd42gxq7x","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","102","2.0.0","137784","pzxd42gxq7x","2489","stimuli/13_150_R.jpg","j","response","j","true"
"","","","","","html-keyboard-response","103","2.0.0","138287","pzxd42gxq7x","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","104","2.0.0","139289","pzxd42gxq7x","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","105","2.0.0","140441","pzxd42gxq7x","1151","stimuli/7_150_R.jpg","j","response","j","true"
"","","","","","html-keyboard-response","106","2.0.0","140943","pzxd42gxq7x","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","107","2.0.0","141944","pzxd42gxq7x","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","108","2.0.0","143154","pzxd42gxq7x","1208","stimuli/32_50.jpg","f","response","f","true"
"","","","","","html-keyboard-response","109","2.0.0","143655","pzxd42gxq7x","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","110","2.0.0","144657","pzxd42gxq7x","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","111","2.0.0","145562","pzxd42gxq7x","904","stimuli/33_0.jpg","f","response","f","true"
"","","","","","html-keyboard-response","112","2.0.0","146064","pzxd42gxq7x","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","113","2.0.0","147066","pzxd42gxq7x","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","114","2.0.0","149751","pzxd42gxq7x","2684","stimuli/16_100.jpg","f","response","f","true"
"","","","","","html-keyboard-response","115","2.0.0","150253","pzxd42gxq7x","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","116","2.0.0","151256","pzxd42gxq7x","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","117","2.0.0","152151","pzxd42gxq7x","894","stimuli/43_0.jpg","f","response","f","true"
"","","","","","html-keyboard-response","118","2.0.0","152653","pzxd42gxq7x","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","119","2.0.0","153656","pzxd42gxq7x","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","120","2.0.0","155306","pzxd42gxq7x","1649","stimuli/45_100.jpg","j","response","f","false"
"","","","","","html-keyboard-response","121","2.0.0","155808","pzxd42gxq7x","null","<p style=""border: 5px solid red;"">Incorrect.</p>","null","","",""
"","","","","","html-keyboard-response","122","2.0.0","156811","pzxd42gxq7x","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","123","2.0.0","158253","pzxd42gxq7x","1441","stimuli/3_150.jpg","f","response","f","true"
"","","","","","html-keyboard-response","124","2.0.0","158755","pzxd42gxq7x","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","125","2.0.0","159757","pzxd42gxq7x","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","126","2.0.0","161232","pzxd42gxq7x","1474","stimuli/47_100_R.jpg","j","response","j","true"
"","","","","","html-keyboard-response","127","2.0.0","161733","pzxd42gxq7x","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","128","2.0.0","162735","pzxd42gxq7x","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","129","2.0.0","163657","pzxd42gxq7x","921","stimuli/22_0.jpg","f","response","f","true"
"","","","","","html-keyboard-response","130","2.0.0","164158","pzxd42gxq7x","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","131","2.0.0","165160","pzxd42gxq7x","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","132","2.0.0","166588","pzxd42gxq7x","1426","stimuli/44_100_R.jpg","j","response","j","true"
"","","","","","html-keyboard-response","133","2.0.0","167089","pzxd42gxq7x","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","134","2.0.0","168091","pzxd42gxq7x","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","135","2.0.0","169145","pzxd42gxq7x","1052","stimuli/46_50_R.jpg","j","response","j","true"
"","","","","","html-keyboard-response","136","2.0.0","169647","pzxd42gxq7x","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","137","2.0.0","170650","pzxd42gxq7x","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","138","2.0.0","172052","pzxd42gxq7x","1402","stimuli/31_150_R.jpg","f","response","j","false"
"","","","","","html-keyboard-response","139","2.0.0","172554","pzxd42gxq7x","null","<p style=""border: 5px solid red;"">Incorrect.</p>","null","","",""
"","","","","","html-keyboard-response","140","2.0.0","173556","pzxd42gxq7x","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","141","2.0.0","174866","pzxd42gxq7x","1309","stimuli/25_50.jpg","f","response","f","true"
"","","","","","html-keyboard-response","142","2.0.0","175368","pzxd42gxq7x","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","143","2.0.0","176370","pzxd42gxq7x","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","144","2.0.0","178622","pzxd42gxq7x","2251","stimuli/43_150_R.jpg","j","response","j","true"
"","","","","","html-keyboard-response","145","2.0.0","179124","pzxd42gxq7x","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","146","2.0.0","180125","pzxd42gxq7x","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","147","2.0.0","180986","pzxd42gxq7x","860","stimuli/30_0.jpg","f","response","f","true"
"","","","","","html-keyboard-response","148","2.0.0","181488","pzxd42gxq7x","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","149","2.0.0","211490","pzxd42gxq7x","null","<p> Take a break! Experiment continues in 30 seconds . </p>","null","","",""
"","","","","","html-keyboard-response","150","2.0.0","212493","pzxd42gxq7x","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","151","2.0.0","215257","pzxd42gxq7x","2763","stimuli/33_150.jpg","j","response","f","false"
"","","","","","html-keyboard-response","152","2.0.0","215758","pzxd42gxq7x","null","<p style=""border: 5px solid red;"">Incorrect.</p>","null","","",""
"","","","","","html-keyboard-response","153","2.0.0","216760","pzxd42gxq7x","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","154","2.0.0","218377","pzxd42gxq7x","1616","stimuli/40_150.jpg","j","response","f","false"
"","","","","","html-keyboard-response","155","2.0.0","218878","pzxd42gxq7x","null","<p style=""border: 5px solid red;"">Incorrect.</p>","null","","",""
"","","","","","html-keyboard-response","156","2.0.0","219880","pzxd42gxq7x","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","157","2.0.0","220801","pzxd42gxq7x","920","stimuli/33_100_R.jpg","f","response","j","false"
"","","","","","html-keyboard-response","158","2.0.0","221303","pzxd42gxq7x","null","<p style=""border: 5px solid red;"">Incorrect.</p>","null","","",""
"","","","","","html-keyboard-response","159","2.0.0","222305","pzxd42gxq7x","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","160","2.0.0","224629","pzxd42gxq7x","2322","stimuli/7_100_R.jpg","j","response","j","true"
"","","","","","html-keyboard-response","161","2.0.0","225131","pzxd42gxq7x","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","162","2.0.0","226133","pzxd42gxq7x","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","163","2.0.0","228839","pzxd42gxq7x","2705","stimuli/16_100_R.jpg","j","response","j","true"
"","","","","","html-keyboard-response","164","2.0.0","229341","pzxd42gxq7x","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","165","2.0.0","230343","pzxd42gxq7x","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","166","2.0.0","232018","pzxd42gxq7x","1674","stimuli/3_50.jpg","f","response","f","true"
"","","","","","html-keyboard-response","167","2.0.0","232520","pzxd42gxq7x","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","168","2.0.0","233522","pzxd42gxq7x","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","169","2.0.0","234623","pzxd42gxq7x","1100","stimuli/39_150_R.jpg","j","response","j","true"
"","","","","","html-keyboard-response","170","2.0.0","235125","pzxd42gxq7x","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","171","2.0.0","236127","pzxd42gxq7x","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","172","2.0.0","238416","pzxd42gxq7x","2287","stimuli/12_150.jpg","f","response","f","true"
"","","","","","html-keyboard-response","173","2.0.0","238916","pzxd42gxq7x","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","174","2.0.0","239919","pzxd42gxq7x","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","175","2.0.0","241140","pzxd42gxq7x","1219","stimuli/36_150.jpg","j","response","f","false"
"","","","","","html-keyboard-response","176","2.0.0","241641","pzxd42gxq7x","null","<p style=""border: 5px solid red;"">Incorrect.</p>","null","","",""
"","","","","","html-keyboard-response","177","2.0.0","242643","pzxd42gxq7x","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","178","2.0.0","243960","pzxd42gxq7x","1315","stimuli/37_0_R.jpg","f","response","j","false"
"","","","","","html-keyboard-response","179","2.0.0","244461","pzxd42gxq7x","null","<p style=""border: 5px solid red;"">Incorrect.</p>","null","","",""
"","","","","","html-keyboard-response","180","2.0.0","245464","pzxd42gxq7x","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","181","2.0.0","246806","pzxd42gxq7x","1341","stimuli/45_150_R.jpg","j","response","j","true"
"","","","","","html-keyboard-response","182","2.0.0","247308","pzxd42gxq7x","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","183","2.0.0","248310","pzxd42gxq7x","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","184","2.0.0","249273","pzxd42gxq7x","962","stimuli/43_0_R.jpg","j","response","j","true"
"","","","","","html-keyboard-response","185","2.0.0","249774","pzxd42gxq7x","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","186","2.0.0","250776","pzxd42gxq7x","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","187","2.0.0","252545","pzxd42gxq7x","1768","stimuli/18_150_R.jpg","j","response","j","true"
"","","","","","html-keyboard-response","188","2.0.0","253047","pzxd42gxq7x","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","189","2.0.0","254049","pzxd42gxq7x","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","190","2.0.0","255899","pzxd42gxq7x","1848","stimuli/27_150.jpg","f","response","f","true"
"","","","","","html-keyboard-response","191","2.0.0","256401","pzxd42gxq7x","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","192","2.0.0","257403","pzxd42gxq7x","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","193","2.0.0","258590","pzxd42gxq7x","1186","stimuli/12_50.jpg","f","response","f","true"
"","","","","","html-keyboard-response","194","2.0.0","259091","pzxd42gxq7x","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","195","2.0.0","260094","pzxd42gxq7x","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","196","2.0.0","261252","pzxd42gxq7x","1157","stimuli/40_0_R.jpg","j","response","j","true"
"","","","","","html-keyboard-response","197","2.0.0","261754","pzxd42gxq7x","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","198","2.0.0","262756","pzxd42gxq7x","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","199","2.0.0","265149","pzxd42gxq7x","2392","stimuli/3_100_R.jpg","j","response","j","true"
"","","","","","html-keyboard-response","200","2.0.0","265650","pzxd42gxq7x","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","201","2.0.0","266652","pzxd42gxq7x","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","202","2.0.0","269792","pzxd42gxq7x","3138","stimuli/5_50_R.jpg","j","response","j","true"
"","","","","","html-keyboard-response","203","2.0.0","270293","pzxd42gxq7x","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","204","2.0.0","271296","pzxd42gxq7x","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","205","2.0.0","272858","pzxd42gxq7x","1561","stimuli/46_100.jpg","f","response","f","true"
"","","","","","html-keyboard-response","206","2.0.0","273359","pzxd42gxq7x","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","207","2.0.0","274361","pzxd42gxq7x","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","208","2.0.0","275251","pzxd42gxq7x","889","stimuli/23_0.jpg","f","response","f","true"
